block,longit,latit,geom,birds,nat_cover,built_cover,observer_intensity,ave_precip,roadlength,p_roadlength,g_roadlength,surr_pop,abs_pop,ave_temper
22544,168.0,440.0,010300002040710000010000000500000000000000008204410000000000DB1A41000000000082044100000000A0EA1A410000000040A1044100000000A0EA1A410000000040A104410000000000DB1A4100000000008204410000000000DB1A41,150,300749.136405094,111088.630517412,486.0,1.93887850270704,6934.10405468066,2209.95746006775,4724.14659461291,136880.0,910.0,13.7645655453864
23049,170.0,440.0,01030000204071000001000000050000000000000080C004410000000000DB1A410000000080C0044100000000A0EA1A4100000000C0DF044100000000A0EA1A4100000000C0DF04410000000000DB1A410000000080C004410000000000DB1A41,164,366309.112808414,4525.07291386108,1023.0,1.98628402395863,4620.77478516595,1110.25282196184,3510.52196320411,137185.0,50.0,13.7653876403089
23079,170.0,470.0,01030000204071000001000000050000000000000080C0044100000000C0AF1C410000000080C004410000000060BF1C4100000000C0DF04410000000060BF1C4100000000C0DF044100000000C0AF1C410000000080C0044100000000C0AF1C41,12,209339.841194087,11830.5044962622,28.0,2.04454046892239,6461.27722876341,1272.7880374508,5188.48919131261,45405.0,225.0,13.4720141533659
23082,170.0,473.0,01030000204071000001000000050000000000000080C0044100000000A0DE1C410000000080C004410000000040EE1C4100000000C0DF04410000000040EE1C4100000000C0DF044100000000A0DE1C410000000080C0044100000000A0DE1C41,48,180620.443312048,331781.04712637,79.0,2.07284396709823,10952.832276795,138.89357327758,10813.9387035174,62190.0,1815.0,13.4236479770413
23084,170.0,475.0,01030000204071000001000000050000000000000080C0044100000000E0FD1C410000000080C0044100000000800D1D4100000000C0DF044100000000800D1D4100000000C0DF044100000000E0FD1C410000000080C0044100000000E0FD1C41,41,90769.9492279595,667733.63386872,22.0,2.06740241065539,12448.26470344,824.866449177738,11623.3982542623,79865.0,1775.0,13.4011598833687
23085,170.0,476.0,01030000204071000001000000050000000000000080C0044100000000800D1D410000000080C0044100000000201D1D4100000000C0DF044100000000201D1D4100000000C0DF044100000000800D1D410000000080C0044100000000800D1D41,57,702904.405725669,51857.7458097037,92.0,2.06682533840777,4333.93170672395,1016.99691515101,3316.93479157294,99900.0,120.0,13.3811632684581
23094,170.0,485.0,01030000204071000001000000050000000000000080C0044100000000209A1D410000000080C0044100000000C0A91D4100000000C0DF044100000000C0A91D4100000000C0DF044100000000209A1D410000000080C0044100000000209A1D41,73,534730.292744938,1791.36373721519,191.0,2.1188483415223,6991.86800170834,870.735071214954,6121.13293049338,91480.0,185.0,13.2858988253698
23095,170.0,486.0,01030000204071000001000000050000000000000080C0044100000000C0A91D410000000080C004410000000060B91D4100000000C0DF04410000000060B91D4100000000C0DF044100000000C0A91D410000000080C0044100000000C0A91D41,93,586127.741583909,3037.66398006599,468.0,2.13573885980726,4459.85092095565,2837.18474566891,1622.66617528675,77940.0,45.0,13.2791775751509
23096,170.0,487.0,01030000204071000001000000050000000000000080C004410000000060B91D410000000080C004410000000000C91D4100000000C0DF04410000000000C91D4100000000C0DF04410000000060B91D410000000080C004410000000060B91D41,118,161848.604726574,9222.03332959615,279.0,2.10104367507426,3635.15768161633,1096.144711544,2539.01297007233,71525.0,5.0,13.2728800664949
23127,170.0,518.0,01030000204071000001000000050000000000000080C0044100000000C09D1F410000000080C004410000000060AD1F4100000000C0DF04410000000060AD1F4100000000C0DF044100000000C09D1F410000000080C0044100000000C09D1F41,29,90805.2741506661,1149.64903529283,28.0,1.95564144030625,8925.74242890889,1216.33899265342,7709.40343625546,25780.0,50.0,12.8853186019053
23335,171.0,473.0,010300002040710000010000000500000000000000C0DF044100000000A0DE1C4100000000C0DF04410000000040EE1C410000000000FF04410000000040EE1C410000000000FF044100000000A0DE1C4100000000C0DF044100000000A0DE1C41,28,952903.606471297,1652.86081923638,75.0,2.06610528060662,4871.2747017407,1184.37734666733,3686.89735507337,62000.0,60.0,13.4402760873183
23338,171.0,476.0,010300002040710000010000000500000000000000C0DF044100000000800D1D4100000000C0DF044100000000201D1D410000000000FF044100000000201D1D410000000000FF044100000000800D1D4100000000C0DF044100000000800D1D41,56,959194.458455699,8069.60053177265,30.0,2.06450108755689,4876.07822623928,81.1937120658068,4794.88451417347,95655.0,30.0,13.3828089635675
23339,171.0,477.0,010300002040710000010000000500000000000000C0DF044100000000201D1D4100000000C0DF044100000000C02C1D410000000000FF044100000000C02C1D410000000000FF044100000000201D1D4100000000C0DF044100000000201D1D41,31,893606.627762364,95716.2604757459,31.0,2.06513138333572,2290.94101542866,1054.57758991587,1236.36342551279,111190.0,5.0,13.3720503024633
23340,171.0,478.0,010300002040710000010000000500000000000000C0DF044100000000C02C1D4100000000C0DF044100000000603C1D410000000000FF044100000000603C1D410000000000FF044100000000C02C1D4100000000C0DF044100000000C02C1D41,56,156410.94734443,771637.520252722,42.0,2.06406527592991,16311.0505936956,241.063058376835,16069.9875353187,113820.0,3650.0,13.3615318936867
23342,171.0,480.0,010300002040710000010000000500000000000000C0DF044100000000004C1D4100000000C0DF044100000000A05B1D410000000000FF044100000000A05B1D410000000000FF044100000000004C1D4100000000C0DF044100000000004C1D41,38,199888.759544834,350106.246306516,34.0,2.06064329700267,8222.59649774,822.367453633817,7400.22904410619,110630.0,700.0,13.3414102833903
23347,171.0,485.0,010300002040710000010000000500000000000000C0DF044100000000209A1D4100000000C0DF044100000000C0A91D410000000000FF044100000000C0A91D410000000000FF044100000000209A1D4100000000C0DF044100000000209A1D41,80,137773.626759246,133465.015266811,165.0,2.09111501202399,11704.1381493022,2240.73240436213,9463.40574494009,88185.0,200.0,13.2865473293797
23382,171.0,520.0,010300002040710000010000000500000000000000C0DF04410000000000BD1F4100000000C0DF044100000000A0CC1F410000000000FF044100000000A0CC1F410000000000FF04410000000000BD1F4100000000C0DF04410000000000BD1F41,11,13317.8404399209,151357.187015507,14.0,1.98552301460208,5193.71914428177,979.026201418381,4214.69294286339,39395.0,1325.0,12.8566531420413
23412,171.0,550.0,010300002040710000010000000500000000000000C0DF044100000000E0C8204100000000C0DF044100000000B0D020410000000000FF044100000000B0D020410000000000FF044100000000E0C8204100000000C0DF044100000000E0C82041,70,2907.79664370103,288755.775055621,34.0,2.19441447721907,10868.9687689097,1007.47780839671,9861.49096051303,17890.0,1220.0,12.3734471475222
23594,172.0,479.0,01030000204071000001000000050000000000000000FF044100000000603C1D410000000000FF044100000000004C1D4100000000401E054100000000004C1D4100000000401E054100000000603C1D410000000000FF044100000000603C1D41,15,824378.503269987,54346.1181947539,36.0,2.06089745248663,2180.40741539572,924.798682766988,1255.60873262873,105515.0,100.0,13.3530027769218
23597,172.0,482.0,01030000204071000001000000050000000000000000FF044100000000406B1D410000000000FF044100000000E07A1D4100000000401E054100000000E07A1D4100000000401E054100000000406B1D410000000000FF044100000000406B1D41,35,326255.257646513,316361.475717476,76.0,2.05306356259267,6375.0308018803,1976.13308044925,3865.93186957004,86695.0,225.0,13.3112880209698
23598,172.0,483.0,01030000204071000001000000050000000000000000FF044100000000E07A1D410000000000FF044100000000808A1D4100000000401E054100000000808A1D4100000000401E054100000000E07A1D410000000000FF044100000000E07A1D41,34,37714.8423319993,546817.999945242,94.0,2.05446509990162,20265.0764877205,2158.89534931174,14606.4856752087,83865.0,4145.0,13.302823872609
23809,173.0,441.0,010300002040710000010000000500000000000000401E054100000000A0EA1A4100000000401E05410000000040FA1A4100000000803D05410000000040FA1A4100000000803D054100000000A0EA1A4100000000401E054100000000A0EA1A41,168,252293.056570161,297803.580373348,610.0,2.06392526931196,11882.7331002358,210.282456410608,11672.4506438252,169530.0,3690.0,13.7544615547384
23819,173.0,451.0,010300002040710000010000000500000000000000401E054100000000E0861B4100000000401E05410000000080961B4100000000803D05410000000080961B4100000000803D054100000000E0861B4100000000401E054100000000E0861B41,88,13085.3798726978,336344.846685726,73.0,1.86381072557187,11824.100391414,712.195159875065,11111.9052315389,151635.0,1845.0,13.6604664874628
23840,173.0,472.0,010300002040710000010000000500000000000000401E05410000000000CF1C4100000000401E054100000000A0DE1C4100000000803D054100000000A0DE1C4100000000803D05410000000000CF1C4100000000401E05410000000000CF1C41,25,942824.370361821,10144.2058876274,41.0,2.04441958163654,1890.16213321292,1111.66302183943,778.499111373498,61435.0,10.0,13.4556477461731
23847,173.0,479.0,010300002040710000010000000500000000000000401E054100000000603C1D4100000000401E054100000000004C1D4100000000803D054100000000004C1D4100000000803D054100000000603C1D4100000000401E054100000000603C1D41,18,565399.816349622,442857.482352307,19.0,2.05689578057262,1589.34683092019,1024.07021410511,565.27661681508,97950.0,15.0,13.3548448383808
23849,173.0,481.0,010300002040710000010000000500000000000000401E054100000000A05B1D4100000000401E054100000000406B1D4100000000803D054100000000406B1D4100000000803D054100000000A05B1D4100000000401E054100000000A05B1D41,23,730277.829523886,115281.311158518,28.0,2.04607526552529,4679.49340994621,1334.84837289112,3344.64503705509,94065.0,190.0,13.3351633644236
24073,174.0,451.0,010300002040710000010000000500000000000000803D054100000000E0861B4100000000803D05410000000080961B4100000000C05C05410000000080961B4100000000C05C054100000000E0861B4100000000803D054100000000E0861B41,61,138640.761976345,570489.733302971,108.0,1.87697121673855,16776.8604763212,3155.75034114357,13621.1101351777,129345.0,3055.0,13.6613261653573
24094,174.0,472.0,010300002040710000010000000500000000000000803D05410000000000CF1C4100000000803D054100000000A0DE1C4100000000C05C054100000000A0DE1C4100000000C05C05410000000000CF1C4100000000803D05410000000000CF1C41,28,960367.523403828,6026.58397949711,24.0,2.03858071763212,1966.15048210501,1012.52919505907,953.621287045941,63380.0,25.0,13.4579349966998
24100,174.0,478.0,010300002040710000010000000500000000000000803D054100000000C02C1D4100000000803D054100000000603C1D4100000000C05C054100000000603C1D4100000000C05C054100000000C02C1D4100000000803D054100000000C02C1D41,49,999525.668127716,617.754248490033,61.0,2.05699499322421,855.728042547045,414.525236405458,441.202806141587,100800.0,0.0,13.3672011410663
24101,174.0,479.0,010300002040710000010000000500000000000000803D054100000000603C1D4100000000803D054100000000004C1D4100000000C05C054100000000004C1D4100000000C05C054100000000603C1D4100000000803D054100000000603C1D41,6,988216.644969239,20482.4801503861,15.0,2.05400677632221,2750.81062794466,1680.74596691912,1070.06466102554,99795.0,5.0,13.3568132585583
24318,175.0,442.0,010300002040710000010000000500000000000000C05C05410000000040FA1A4100000000C05C054100000000E0091B4100000000007C054100000000E0091B4100000000007C05410000000040FA1A4100000000C05C05410000000040FA1A41,131,55499.3337621722,528510.267765708,431.0,2.07229726593839,14468.1615832974,711.498714181113,13733.0940585524,142005.0,1665.0,13.7430863604361
24321,175.0,445.0,010300002040710000010000000500000000000000C05C05410000000020291B4100000000C05C054100000000C0381B4100000000007C054100000000C0381B4100000000007C05410000000020291B4100000000C05C05410000000020291B41,77,182870.728171236,727643.538934671,121.0,2.01749658156495,11803.8879739895,374.604834970093,11429.2831390194,164020.0,2010.0,13.7133669277746
24326,175.0,450.0,010300002040710000010000000500000000000000C05C05410000000040771B4100000000C05C054100000000E0861B4100000000007C054100000000E0861B4100000000007C05410000000040771B4100000000C05C05410000000040771B41,50,254394.133063794,634486.690716428,88.0,1.91041467480814,12792.8158955376,1023.41957983527,11769.3963157023,139210.0,2100.0,13.6685322669659
24327,175.0,451.0,010300002040710000010000000500000000000000C05C054100000000E0861B4100000000C05C05410000000080961B4100000000007C05410000000080961B4100000000007C054100000000E0861B4100000000C05C054100000000E0861B41,59,819927.772978262,51091.6544461174,103.0,1.89347030761657,3423.56328781309,840.505712332379,2583.05757548071,116875.0,240.0,13.66218208394
24328,175.0,452.0,010300002040710000010000000500000000000000C05C05410000000080961B4100000000C05C05410000000020A61B4100000000007C05410000000020A61B4100000000007C05410000000080961B4100000000C05C05410000000080961B41,55,988359.367608537,10289.8428680777,107.0,1.87953249068715,4599.95360475884,3522.14626120354,1077.80734355529,115030.0,0.0,13.6558923149142
24329,175.0,453.0,010300002040710000010000000500000000000000C05C05410000000020A61B4100000000C05C054100000000C0B51B4100000000007C054100000000C0B51B4100000000007C05410000000020A61B4100000000C05C05410000000020A61B41,46,296025.146771963,37728.1427514965,62.0,1.86772902628911,5643.2074537442,1634.34137322838,4008.86608051582,120775.0,245.0,13.6496023036828
24570,176.0,440.0,010300002040710000010000000500000000000000007C05410000000000DB1A4100000000007C054100000000A0EA1A4100000000409B054100000000A0EA1A4100000000409B05410000000000DB1A4100000000007C05410000000000DB1A41,93,168032.520797896,30343.5239424436,119.0,2.09450547959017,3496.20340139861,1138.06401230477,2358.13938909384,119850.0,245.0,13.7625861607533
24572,176.0,442.0,010300002040710000010000000500000000000000007C05410000000040FA1A4100000000007C054100000000E0091B4100000000409B054100000000E0091B4100000000409B05410000000040FA1A4100000000007C05410000000040FA1A41,98,667454.653461254,35394.2204458052,259.0,2.07662798908863,7296.12939686164,1430.75965935081,5672.93571346585,137245.0,225.0,13.7421140365755
24574,176.0,444.0,010300002040710000010000000500000000000000007C05410000000080191B4100000000007C05410000000020291B4100000000409B05410000000020291B4100000000409B05410000000080191B4100000000007C05410000000080191B41,52,164315.324575015,609507.993028871,136.0,2.04561059860235,10292.8232165581,383.981943398481,9908.84127315966,163705.0,595.0,13.7207609502321
24575,176.0,445.0,010300002040710000010000000500000000000000007C05410000000020291B4100000000007C054100000000C0381B4100000000409B054100000000C0381B4100000000409B05410000000020291B4100000000007C05410000000020291B41,46,914848.43613341,17713.706096293,114.0,2.02445437554373,1276.15548740519,630.146475237188,646.009012168005,157750.0,45.0,13.7127008690442
24580,176.0,450.0,010300002040710000010000000500000000000000007C05410000000040771B4100000000007C054100000000E0861B4100000000409B054100000000E0861B4100000000409B05410000000040771B4100000000007C05410000000040771B41,112,902516.466467465,81073.8841960266,204.0,1.9255873576033,3026.56454751035,1017.23723181587,2009.32731569448,136430.0,5.0,13.6691802687819
24583,176.0,453.0,010300002040710000010000000500000000000000007C05410000000020A61B4100000000007C054100000000C0B51B4100000000409B054100000000C0B51B4100000000409B05410000000020A61B4100000000007C05410000000020A61B41,48,334113.295210355,416207.720607967,54.0,1.88065627187449,4024.93899796371,2839.44971290667,1185.48928505703,109365.0,50.0,13.6508256903752
